,voltage,Cd_50_ppb_0,Cd_50_ppb_1,Cd_50_ppb_2,Cd_50_ppb_3,Cd_125_ppb_4,Cd_125_ppb_5,Cd_125_ppb_6,Cd_125_ppb_7,Cd_250_ppb_8,Cd_250_ppb_9,Cd_250_ppb_10,Cd_250_ppb_11,Cd_375_ppb_12,Cd_375_ppb_13,Cd_375_ppb_14,Cd_375_ppb_15,Cd_500_ppb_16,Cd_500_ppb_17,Cd_500_ppb_18,Cd_500_ppb_19,Cd_625_ppb_20,Cd_625_ppb_21,Cd_625_ppb_22,Cd_625_ppb_23,Cd_750_ppb_24,Cd_750_ppb_25,Cd_750_ppb_26,Cd_750_ppb_27,Cd_825_ppb_28,Cd_825_ppb_29,Cd_825_ppb_30,Cd_825_ppb_31,Cd_1000_ppb_32,Cd_1000_ppb_33,Cd_1000_ppb_34,Cd_1000_ppb_35
708,-0.17199999999999926,1.364825,1.612975,1.364825,1.550938,1.73705,1.9852,1.861125,2.109275,2.171313,2.419463,2.357425,2.109275,2.667613,2.9778,2.791688,3.163913,3.22595,3.660213,3.412063,3.784288,3.9704,4.342625,4.156513,4.528738,4.71485,5.21115,4.838925,5.397263,5.583375,6.638013,5.645413,6.4519,7.69265,8.561175,7.568575,8.375063
709,-0.16799999999999926,1.364825,1.612975,1.364825,1.550938,1.73705,1.9852,1.923163,2.109275,2.171313,2.419463,2.357425,2.109275,2.605575,2.9778,2.791688,3.163913,3.287988,3.660213,3.412063,3.784288,3.9704,4.342625,4.032438,4.590775,4.71485,5.21115,4.838925,5.397263,5.645413,6.575975,5.645413,6.4519,7.630613,8.623213,7.568575,8.4371
710,-0.16399999999999926,1.364825,1.612975,1.364825,1.550938,1.675013,1.923163,1.861125,2.109275,2.23335,2.419463,2.357425,2.109275,2.605575,2.853725,2.791688,3.101875,3.287988,3.660213,3.4741,3.784288,4.032438,4.342625,4.156513,4.590775,4.71485,5.21115,4.838925,5.397263,5.70745,6.70005,5.583375,6.4519,7.69265,8.561175,7.568575,8.375063
711,-0.15999999999999925,1.364825,1.675013,1.302788,1.550938,1.73705,1.9852,1.861125,2.171313,2.171313,2.419463,2.357425,2.171313,2.667613,2.9778,2.791688,3.163913,3.287988,3.598175,3.4741,3.784288,3.908363,4.342625,4.094475,4.4667,4.71485,5.149113,4.838925,5.397263,5.645413,6.638013,5.583375,6.4519,7.630613,8.499138,7.568575,8.375063
712,-0.15599999999999925,1.426863,1.675013,1.364825,1.4889,1.799088,1.9852,1.861125,2.171313,2.109275,2.357425,2.357425,2.171313,2.605575,2.9778,2.791688,3.101875,3.22595,3.598175,3.412063,3.72225,3.9704,4.342625,4.094475,4.528738,4.71485,5.21115,4.838925,5.397263,5.645413,6.638013,5.583375,6.4519,7.630613,8.561175,7.568575,8.375063
713,-0.15199999999999925,1.364825,1.675013,1.364825,1.550938,1.73705,1.923163,1.923163,2.109275,2.171313,2.419463,2.357425,2.109275,2.667613,2.9778,2.853725,3.101875,3.287988,3.72225,3.350025,3.784288,3.9704,4.342625,4.094475,4.528738,4.652813,5.149113,4.900963,5.335225,5.583375,6.638013,5.645413,6.4519,7.630613,8.561175,7.630613,8.4371
714,-0.14799999999999924,1.364825,1.73705,1.364825,1.550938,1.73705,2.047238,1.861125,2.109275,2.171313,2.357425,2.357425,2.109275,2.605575,2.9778,2.72965,3.163913,3.22595,3.72225,3.412063,3.72225,3.9704,4.342625,4.094475,4.528738,4.652813,5.149113,4.900963,5.4593,5.645413,6.638013,5.583375,6.389863,7.630613,8.499138,7.506538,8.313025
715,-0.14399999999999924,1.364825,1.675013,1.364825,1.426863,1.799088,1.923163,1.861125,2.109275,2.171313,2.357425,2.357425,2.109275,2.667613,2.915763,2.72965,3.163913,3.22595,3.660213,3.4741,3.784288,3.9704,4.342625,4.094475,4.528738,4.652813,5.149113,4.900963,5.335225,5.70745,6.638013,5.521338,6.389863,7.630613,8.499138,7.506538,8.375063
716,-0.13999999999999924,1.364825,1.799088,1.426863,1.550938,1.675013,1.923163,1.923163,2.171313,2.171313,2.357425,2.357425,2.171313,2.605575,2.9778,2.853725,3.039838,3.22595,3.660213,3.412063,3.72225,3.9704,4.342625,4.094475,4.528738,4.652813,5.149113,4.838925,5.335225,5.645413,6.575975,5.583375,6.389863,7.630613,8.499138,7.506538,8.375063
717,-0.13599999999999923,1.364825,1.612975,1.426863,1.550938,1.73705,1.923163,1.923163,2.109275,2.171313,2.419463,2.357425,2.109275,2.605575,2.9778,2.791688,3.163913,3.22595,3.660213,3.412063,3.72225,3.9704,4.404663,4.094475,4.528738,4.652813,5.21115,4.838925,5.335225,5.645413,6.575975,5.521338,6.4519,7.568575,8.499138,7.506538,8.250988
718,-0.13199999999999923,1.426863,1.612975,1.364825,1.550938,1.73705,1.923163,1.923163,2.171313,2.109275,2.419463,2.357425,2.171313,2.605575,2.9778,2.791688,3.101875,3.22595,3.598175,3.412063,3.72225,3.908363,4.342625,4.032438,4.528738,4.652813,5.149113,4.900963,5.335225,5.583375,6.575975,5.521338,6.4519,7.69265,8.499138,7.506538,8.313025
719,-0.12799999999999923,1.426863,1.4889,1.426863,1.550938,1.675013,1.923163,1.923163,2.109275,2.109275,2.419463,2.295388,2.109275,2.605575,2.853725,2.791688,3.039838,3.22595,3.598175,3.4741,3.72225,3.9704,4.404663,4.094475,4.528738,4.652813,5.149113,4.776888,5.335225,5.645413,6.575975,5.521338,6.327825,7.568575,8.499138,7.4445,8.250988
720,-0.12399999999999922,1.364825,1.612975,1.364825,1.4889,1.73705,1.923163,1.923163,2.109275,2.171313,2.419463,2.295388,2.109275,2.605575,2.9778,2.791688,3.101875,3.22595,3.598175,3.412063,3.784288,3.9704,4.342625,4.032438,4.528738,4.652813,5.149113,4.838925,5.335225,5.645413,6.575975,5.521338,6.389863,7.568575,8.4371,7.4445,8.250988
721,-0.11999999999999922,1.364825,1.550938,1.364825,1.550938,1.73705,1.923163,1.923163,2.109275,2.171313,2.357425,2.295388,2.109275,2.605575,2.915763,2.791688,3.039838,3.22595,3.598175,3.412063,3.72225,3.908363,4.342625,4.032438,4.4667,4.652813,5.21115,4.776888,5.335225,5.583375,6.513938,5.521338,6.327825,7.568575,8.4371,7.4445,8.313025
722,-0.11599999999999921,1.364825,1.550938,1.364825,1.550938,1.73705,1.9852,1.923163,2.047238,2.109275,2.357425,2.357425,2.047238,2.605575,2.915763,2.791688,3.039838,3.22595,3.536138,3.4741,3.72225,3.908363,4.280588,4.032438,4.4667,4.652813,5.149113,4.776888,5.273188,5.583375,6.575975,5.521338,6.265788,7.568575,8.4371,7.382463,8.250988
723,-0.11199999999999921,1.302788,1.612975,1.302788,1.550938,1.799088,1.923163,1.923163,2.109275,2.171313,2.419463,2.295388,2.109275,2.605575,2.915763,2.72965,3.101875,3.22595,3.598175,3.412063,3.72225,3.9704,4.342625,4.032438,4.4667,4.652813,5.149113,4.776888,5.335225,5.583375,6.513938,5.4593,6.389863,7.506538,8.4371,7.4445,8.250988
724,-0.10799999999999921,1.364825,1.550938,1.426863,1.550938,1.73705,1.923163,1.923163,2.171313,2.171313,2.419463,2.295388,2.171313,2.605575,2.915763,2.853725,3.039838,3.287988,3.598175,3.350025,3.72225,3.908363,4.280588,4.032438,4.4667,4.590775,5.087075,4.71485,5.273188,5.583375,6.513938,5.521338,6.389863,7.506538,8.4371,7.382463,8.18895
725,-0.1039999999999992,1.364825,1.612975,1.364825,1.4889,1.675013,1.9852,1.923163,2.109275,2.171313,2.419463,2.357425,2.109275,2.605575,2.915763,2.791688,3.101875,3.163913,3.598175,3.412063,3.72225,3.908363,4.280588,4.032438,4.4667,4.590775,5.087075,4.776888,5.273188,5.583375,6.513938,5.521338,6.327825,7.506538,8.4371,7.382463,8.18895
726,-0.0999999999999992,1.426863,1.612975,1.364825,1.4889,1.73705,1.9852,1.923163,2.109275,2.109275,2.357425,2.357425,2.109275,2.605575,2.853725,2.72965,3.039838,3.22595,3.598175,3.350025,3.72225,3.908363,4.280588,4.032438,4.4667,4.652813,5.149113,4.776888,5.21115,5.521338,6.513938,5.521338,6.327825,7.506538,8.313025,7.382463,8.18895
727,-0.0959999999999992,1.426863,1.550938,1.364825,1.550938,1.73705,1.861125,1.923163,2.109275,2.109275,2.357425,2.295388,2.109275,2.543538,2.791688,2.72965,3.039838,3.163913,3.598175,3.350025,3.660213,3.908363,4.280588,3.9704,4.4667,4.590775,5.087075,4.71485,5.21115,5.521338,6.513938,5.4593,6.265788,7.506538,8.375063,7.382463,8.18895
728,-0.0919999999999992,1.426863,1.550938,1.364825,1.550938,1.675013,1.923163,1.861125,2.171313,2.109275,2.357425,2.357425,2.171313,2.605575,2.915763,2.72965,3.039838,3.163913,3.536138,3.350025,3.660213,3.846325,4.280588,4.032438,4.404663,4.590775,5.087075,4.652813,5.273188,5.4593,6.389863,5.4593,6.20375,7.4445,8.313025,7.320425,8.126913
729,-0.08799999999999919,1.426863,1.4889,1.364825,1.550938,1.73705,1.923163,1.923163,2.109275,2.109275,2.357425,2.295388,2.109275,2.605575,2.915763,2.72965,3.039838,3.163913,3.598175,3.350025,3.660213,3.908363,4.280588,4.032438,4.404663,4.590775,5.087075,4.71485,5.21115,5.521338,6.4519,5.4593,6.265788,7.4445,8.313025,7.320425,8.126913
730,-0.08399999999999919,1.426863,1.550938,1.364825,1.4889,1.73705,1.9852,1.861125,2.109275,2.171313,2.357425,2.295388,2.109275,2.543538,2.915763,2.72965,3.039838,3.163913,3.4741,3.350025,3.660213,3.846325,4.280588,3.9704,4.342625,4.528738,5.087075,4.652813,5.21115,5.521338,6.389863,5.397263,6.20375,7.4445,8.313025,7.320425,8.126913
731,-0.07999999999999918,1.364825,1.550938,1.364825,1.550938,1.675013,1.861125,1.861125,2.109275,2.109275,2.419463,2.295388,2.109275,2.543538,2.791688,2.72965,3.039838,3.163913,3.536138,3.350025,3.660213,3.846325,4.21855,3.9704,4.404663,4.528738,5.025038,4.71485,5.21115,5.4593,6.4519,5.397263,6.20375,7.4445,8.250988,7.320425,8.064875
732,-0.07599999999999918,1.364825,1.4889,1.302788,1.4889,1.73705,1.861125,1.923163,2.109275,2.109275,2.295388,2.295388,2.109275,2.543538,2.853725,2.72965,3.039838,3.163913,3.536138,3.350025,3.660213,3.846325,4.156513,3.9704,4.342625,4.590775,5.025038,4.71485,5.21115,5.397263,6.327825,5.397263,6.20375,7.382463,8.250988,7.19635,8.002838
733,-0.07199999999999918,1.426863,1.550938,1.364825,1.550938,1.675013,1.923163,1.923163,2.109275,2.109275,2.357425,2.23335,2.109275,2.543538,2.853725,2.72965,3.039838,3.163913,3.4741,3.350025,3.660213,3.846325,4.21855,3.908363,4.280588,4.4667,5.025038,4.652813,5.149113,5.397263,6.327825,5.397263,6.141713,7.320425,8.250988,7.19635,8.064875
734,-0.06799999999999917,1.364825,1.4889,1.364825,1.4889,1.675013,1.923163,1.923163,2.047238,2.109275,2.357425,2.295388,2.047238,2.543538,2.915763,2.72965,2.9778,3.101875,3.4741,3.350025,3.598175,3.846325,4.156513,3.908363,4.342625,4.4667,5.025038,4.590775,5.149113,5.4593,6.389863,5.397263,6.141713,7.320425,8.18895,7.19635,8.002838
735,-0.06399999999999917,1.364825,1.612975,1.364825,1.550938,1.675013,1.923163,1.923163,2.047238,2.171313,2.357425,2.23335,2.047238,2.543538,2.791688,2.667613,2.915763,3.163913,3.4741,3.287988,3.598175,3.784288,4.156513,3.908363,4.342625,4.4667,4.963,4.652813,5.149113,5.4593,6.327825,5.335225,6.079675,7.320425,8.126913,7.134313,8.002838
736,-0.059999999999999165,1.364825,1.550938,1.364825,1.550938,1.675013,1.9852,1.799088,2.109275,2.109275,2.357425,2.23335,2.109275,2.543538,2.791688,2.667613,2.915763,3.163913,3.4741,3.287988,3.598175,3.784288,4.156513,3.846325,4.280588,4.4667,5.025038,4.590775,5.087075,5.4593,6.327825,5.335225,6.141713,7.258388,8.126913,7.134313,7.9408
737,-0.05599999999999916,1.302788,1.4889,1.364825,1.4889,1.675013,1.923163,1.861125,2.047238,2.109275,2.357425,2.23335,2.047238,2.543538,2.791688,2.667613,2.9778,3.101875,3.4741,3.22595,3.598175,3.846325,4.156513,3.846325,4.342625,4.4667,4.900963,4.652813,5.025038,5.397263,6.265788,5.273188,6.017638,7.19635,8.126913,7.134313,7.878763
738,-0.05199999999999916,1.302788,1.4889,1.364825,1.4889,1.73705,1.861125,1.799088,2.047238,2.109275,2.295388,2.23335,2.047238,2.543538,2.791688,2.667613,2.915763,3.101875,3.4741,3.22595,3.598175,3.784288,4.094475,3.908363,4.280588,4.4667,4.900963,4.590775,5.025038,5.397263,6.265788,5.335225,6.017638,7.19635,8.064875,7.072275,7.878763
739,-0.047999999999999154,1.550938,1.4889,1.364825,1.4889,1.675013,1.861125,1.923163,2.047238,2.109275,2.295388,2.23335,2.047238,2.543538,2.791688,2.667613,2.915763,3.101875,3.412063,3.22595,3.598175,3.784288,4.156513,3.846325,4.280588,4.404663,4.900963,4.528738,5.025038,5.335225,6.20375,5.21115,6.017638,7.19635,8.064875,7.072275,7.816725
740,-0.04399999999999915,1.302788,1.4889,1.364825,1.550938,1.675013,1.861125,1.861125,2.047238,2.047238,2.295388,2.23335,2.047238,2.543538,2.791688,2.667613,2.915763,3.039838,3.412063,3.22595,3.598175,3.784288,4.094475,3.846325,4.21855,4.404663,4.900963,4.4667,5.025038,5.273188,6.20375,5.273188,6.017638,7.134313,8.002838,7.010238,7.816725
741,-0.03999999999999915,1.364825,1.550938,1.426863,1.4889,1.675013,1.861125,1.799088,2.047238,2.109275,2.295388,2.23335,2.047238,2.543538,2.72965,2.605575,2.915763,3.039838,3.412063,3.22595,3.536138,3.72225,4.094475,3.846325,4.21855,4.342625,4.900963,4.528738,5.025038,5.273188,6.141713,5.21115,6.017638,7.134313,8.002838,7.010238,7.754688
742,-0.035999999999999144,1.302788,1.550938,1.426863,1.4889,1.675013,1.861125,1.799088,2.047238,2.047238,2.357425,2.171313,2.047238,2.543538,2.72965,2.605575,2.915763,3.039838,3.412063,3.163913,3.536138,3.72225,4.094475,3.846325,4.21855,4.404663,4.900963,4.4667,5.025038,5.273188,6.20375,5.21115,5.9556,7.134313,7.9408,7.010238,7.754688
743,-0.03199999999999914,1.364825,1.550938,1.4889,1.4889,1.675013,1.861125,1.799088,2.047238,1.9852,2.23335,2.23335,2.047238,2.419463,2.791688,2.605575,2.915763,3.039838,3.350025,3.22595,3.4741,3.660213,4.032438,3.784288,4.21855,4.404663,4.900963,4.4667,5.025038,5.21115,6.079675,5.149113,5.893563,7.134313,7.9408,6.9482,7.754688
744,-0.027999999999999137,1.364825,1.4889,1.426863,1.4889,1.675013,1.861125,1.799088,2.047238,1.9852,2.23335,2.23335,2.047238,2.4815,2.72965,2.605575,2.915763,3.039838,3.412063,3.163913,3.412063,3.660213,4.032438,3.72225,4.21855,4.404663,4.838925,4.404663,4.963,5.21115,6.079675,5.149113,5.893563,7.072275,7.878763,6.886163,7.754688
745,-0.023999999999999133,1.302788,1.4889,1.364825,1.4889,1.612975,1.861125,1.799088,1.923163,1.9852,2.23335,2.171313,1.923163,2.419463,2.667613,2.605575,2.853725,3.039838,3.350025,3.101875,3.4741,3.598175,3.9704,3.72225,4.094475,4.280588,4.838925,4.404663,4.838925,5.21115,6.079675,5.087075,5.831525,7.072275,7.878763,6.886163,7.69265
746,-0.01999999999999913,1.364825,1.4889,1.302788,1.550938,1.612975,1.861125,1.799088,1.9852,1.9852,2.23335,2.23335,1.9852,2.4815,2.72965,2.543538,2.853725,3.039838,3.350025,3.101875,3.412063,3.598175,3.9704,3.72225,4.094475,4.280588,4.776888,4.404663,4.900963,5.21115,6.079675,5.087075,5.831525,7.010238,7.816725,6.886163,7.630613
747,-0.015999999999999126,1.302788,1.4889,1.364825,1.4889,1.675013,1.861125,1.799088,1.9852,2.047238,2.23335,2.171313,1.9852,2.419463,2.72965,2.543538,2.853725,2.9778,3.350025,3.101875,3.412063,3.598175,3.9704,3.72225,4.094475,4.280588,4.776888,4.404663,4.838925,5.149113,6.017638,5.025038,5.831525,6.9482,7.754688,6.886163,7.630613
748,-0.011999999999999122,1.302788,1.4889,1.364825,1.426863,1.675013,1.799088,1.73705,1.923163,1.9852,2.23335,2.171313,1.923163,2.419463,2.72965,2.543538,2.791688,2.915763,3.287988,3.101875,3.412063,3.598175,3.9704,3.660213,4.094475,4.21855,4.71485,4.280588,4.838925,5.149113,6.017638,5.025038,5.831525,6.9482,7.754688,6.762088,7.506538
749,-0.007999999999999119,1.364825,1.4889,1.302788,1.426863,1.612975,1.799088,1.73705,1.923163,2.047238,2.23335,2.171313,1.923163,2.419463,2.667613,2.543538,2.791688,2.9778,3.287988,3.101875,3.350025,3.598175,3.908363,3.660213,4.094475,4.280588,4.71485,4.280588,4.838925,5.087075,5.9556,5.025038,5.769488,6.9482,7.754688,6.762088,7.506538
750,-0.003999999999999115,1.302788,1.4889,1.302788,1.426863,1.612975,1.73705,1.799088,1.9852,1.9852,2.171313,2.109275,1.9852,2.419463,2.667613,2.4815,2.791688,2.915763,3.287988,3.039838,3.350025,3.536138,3.908363,3.660213,4.094475,4.21855,4.71485,4.280588,4.838925,5.087075,5.9556,4.963,5.70745,6.886163,7.69265,6.762088,7.506538
751,0.0,1.302788,1.4889,1.302788,1.426863,1.612975,1.73705,1.73705,1.923163,1.9852,2.171313,2.047238,1.923163,2.419463,2.605575,2.543538,2.791688,2.853725,3.22595,3.039838,3.350025,3.536138,3.908363,3.660213,4.032438,4.21855,4.71485,4.280588,4.776888,5.087075,5.893563,4.963,5.70745,6.886163,7.568575,6.70005,7.506538
752,0.004000000000000892,1.302788,1.426863,1.302788,1.426863,1.612975,1.73705,1.73705,1.9852,1.923163,2.171313,2.171313,1.9852,2.357425,2.605575,2.543538,2.791688,2.915763,3.22595,3.039838,3.287988,3.4741,3.908363,3.660213,4.032438,4.156513,4.71485,4.280588,4.776888,5.087075,5.893563,4.900963,5.645413,6.824125,7.630613,6.70005,7.4445
753,0.008000000000000895,1.302788,1.426863,1.302788,1.426863,1.612975,1.861125,1.73705,1.923163,1.923163,2.171313,2.109275,1.923163,2.295388,2.605575,2.543538,2.791688,2.915763,3.22595,2.9778,3.350025,3.4741,3.846325,3.660213,4.032438,4.156513,4.590775,4.280588,4.71485,5.025038,5.831525,4.900963,5.645413,6.824125,7.630613,6.70005,7.4445
754,0.012000000000000899,1.24075,1.4889,1.364825,1.364825,1.612975,1.799088,1.675013,1.923163,1.923163,2.171313,2.047238,1.923163,2.357425,2.667613,2.4815,2.72965,2.915763,3.163913,2.9778,3.350025,3.4741,3.908363,3.598175,3.9704,4.156513,4.590775,4.156513,4.71485,5.025038,5.831525,4.900963,5.645413,6.824125,7.630613,6.638013,7.382463
755,0.016000000000000902,1.302788,1.364825,1.302788,1.364825,1.612975,1.73705,1.675013,1.923163,1.923163,2.171313,2.047238,1.923163,2.357425,2.605575,2.4815,2.72965,2.853725,3.163913,2.9778,3.350025,3.4741,3.846325,3.536138,3.908363,4.094475,4.528738,4.21855,4.71485,4.963,5.831525,4.900963,5.521338,6.70005,7.506538,6.638013,7.382463
756,0.020000000000000906,1.302788,1.426863,1.302788,1.364825,1.612975,1.73705,1.675013,1.861125,1.923163,2.171313,2.047238,1.861125,2.357425,2.605575,2.4815,2.72965,2.853725,3.163913,2.9778,3.287988,3.4741,3.784288,3.536138,3.908363,4.094475,4.590775,4.156513,4.71485,4.963,5.769488,4.776888,5.583375,6.70005,7.506538,6.575975,7.320425
757,0.02400000000000091,1.302788,1.426863,1.302788,1.364825,1.550938,1.73705,1.675013,1.861125,1.923163,2.171313,2.047238,1.861125,2.295388,2.605575,2.419463,2.72965,2.791688,3.163913,2.9778,3.22595,3.4741,3.784288,3.536138,3.908363,4.156513,4.528738,4.156513,4.652813,4.900963,5.769488,4.776888,5.521338,6.638013,7.4445,6.575975,7.258388
758,0.028000000000000913,1.302788,1.426863,1.302788,1.426863,1.612975,1.73705,1.675013,1.861125,1.923163,2.109275,2.047238,1.861125,2.357425,2.4815,2.419463,2.667613,2.791688,3.163913,2.915763,3.22595,3.4741,3.846325,3.536138,3.908363,4.094475,4.590775,4.094475,4.590775,4.900963,5.70745,4.71485,5.521338,6.70005,7.382463,6.513938,7.258388
759,0.03200000000000092,1.24075,1.426863,1.24075,1.426863,1.612975,1.73705,1.73705,1.861125,1.923163,2.047238,2.047238,1.861125,2.295388,2.543538,2.419463,2.667613,2.791688,3.101875,2.915763,3.22595,3.412063,3.784288,3.536138,3.908363,4.094475,4.528738,4.156513,4.590775,4.900963,5.769488,4.776888,5.4593,6.70005,7.4445,6.513938,7.258388
760,0.03600000000000092,1.302788,1.426863,1.24075,1.426863,1.612975,1.799088,1.675013,1.861125,1.861125,2.109275,1.9852,1.861125,2.295388,2.4815,2.419463,2.667613,2.791688,3.101875,2.915763,3.22595,3.412063,3.72225,3.4741,3.908363,4.094475,4.528738,4.156513,4.590775,4.900963,5.70745,4.71485,5.4593,6.575975,7.382463,6.513938,7.134313
761,0.040000000000000924,1.302788,1.426863,1.178713,1.364825,1.4889,1.73705,1.73705,1.799088,1.923163,2.109275,1.9852,1.799088,2.295388,2.4815,2.419463,2.667613,2.791688,3.039838,2.915763,3.163913,3.4741,3.72225,3.4741,3.846325,4.094475,4.528738,4.094475,4.590775,4.900963,5.70745,4.71485,5.521338,6.575975,7.382463,6.513938,7.134313
762,0.04400000000000093,1.24075,1.364825,1.178713,1.364825,1.550938,1.73705,1.675013,1.799088,1.861125,2.109275,2.047238,1.799088,2.23335,2.4815,2.357425,2.667613,2.72965,3.163913,2.915763,3.22595,3.412063,3.784288,3.4741,3.784288,4.032438,4.528738,4.032438,4.528738,4.776888,5.645413,4.652813,5.397263,6.575975,7.320425,6.513938,7.134313
763,0.04800000000000093,1.24075,1.426863,1.24075,1.364825,1.550938,1.73705,1.675013,1.799088,1.861125,2.109275,1.9852,1.799088,2.23335,2.4815,2.419463,2.605575,2.72965,3.039838,2.853725,3.163913,3.350025,3.72225,3.4741,3.908363,4.094475,4.4667,4.094475,4.528738,4.776888,5.645413,4.71485,5.335225,6.513938,7.320425,6.513938,7.072275
764,0.052000000000000934,1.24075,1.426863,1.116675,1.364825,1.4889,1.675013,1.675013,1.861125,1.923163,2.109275,1.9852,1.861125,2.23335,2.543538,2.357425,2.605575,2.72965,3.039838,2.853725,3.163913,3.350025,3.72225,3.4741,3.784288,3.9704,4.4667,4.032438,4.4667,4.776888,5.583375,4.71485,5.335225,6.513938,7.258388,6.575975,7.072275
765,0.05600000000000094,1.24075,1.426863,1.178713,1.364825,1.550938,1.675013,1.675013,1.799088,1.861125,2.047238,1.9852,1.799088,2.23335,2.4815,2.357425,2.605575,2.72965,3.039838,2.853725,3.163913,3.350025,3.72225,3.4741,3.784288,3.9704,4.4667,3.9704,4.528738,4.776888,5.583375,4.590775,5.335225,6.638013,7.19635,6.70005,7.072275
766,0.06000000000000094,1.24075,1.426863,1.24075,1.364825,1.4889,1.675013,1.675013,1.861125,1.861125,2.047238,1.9852,1.861125,2.23335,2.543538,2.295388,2.543538,2.72965,3.101875,2.791688,3.101875,3.287988,3.598175,3.412063,3.784288,3.9704,4.4667,3.9704,4.4667,4.776888,5.521338,4.590775,5.335225,6.513938,7.19635,6.575975,7.134313
767,0.06400000000000095,1.24075,1.426863,1.178713,1.364825,1.4889,1.675013,1.612975,1.799088,1.799088,2.109275,1.9852,1.799088,2.23335,2.4815,2.357425,2.605575,2.72965,3.039838,2.791688,3.101875,3.350025,3.660213,3.412063,3.72225,3.9704,4.404663,3.9704,4.4667,4.71485,5.583375,4.590775,5.335225,6.513938,7.19635,6.513938,7.072275
768,0.06800000000000095,1.24075,1.426863,1.24075,1.364825,1.4889,1.675013,1.612975,1.799088,1.799088,2.047238,1.9852,1.799088,2.23335,2.419463,2.357425,2.543538,2.72965,3.039838,2.791688,3.101875,3.22595,3.598175,3.412063,3.72225,3.9704,4.404663,3.9704,4.4667,4.652813,5.521338,4.652813,5.273188,6.4519,7.134313,6.389863,7.010238
769,0.07200000000000095,1.24075,1.364825,1.178713,1.302788,1.550938,1.675013,1.612975,1.73705,1.799088,2.047238,1.861125,1.73705,2.23335,2.4815,2.295388,2.543538,2.667613,2.915763,2.791688,3.101875,3.287988,3.598175,3.350025,3.72225,3.908363,4.404663,3.9704,4.404663,4.652813,5.4593,4.528738,5.273188,6.389863,7.134313,6.265788,6.886163
770,0.07600000000000096,1.24075,1.364825,1.178713,1.302788,1.4889,1.675013,1.612975,1.799088,1.799088,2.047238,1.923163,1.799088,2.23335,2.4815,2.357425,2.543538,2.72965,2.9778,2.791688,3.101875,3.287988,3.598175,3.350025,3.72225,3.9704,4.342625,3.9704,4.404663,4.652813,5.4593,4.528738,5.21115,6.327825,7.134313,6.265788,6.9482
771,0.08000000000000096,1.24075,1.364825,1.178713,1.302788,1.550938,1.675013,1.612975,1.799088,1.799088,2.047238,1.923163,1.799088,2.23335,2.419463,2.295388,2.4815,2.667613,2.9778,2.791688,3.039838,3.287988,3.598175,3.350025,3.72225,3.908363,4.342625,3.9704,4.404663,4.652813,5.397263,4.528738,5.21115,6.327825,7.072275,6.20375,6.824125
772,0.08400000000000096,1.178713,1.364825,1.178713,1.302788,1.4889,1.675013,1.612975,1.73705,1.799088,2.047238,1.861125,1.73705,2.109275,2.357425,2.295388,2.543538,2.667613,2.9778,2.791688,3.039838,3.22595,3.598175,3.287988,3.660213,3.908363,4.280588,3.9704,4.404663,4.652813,5.4593,4.528738,5.21115,6.265788,7.072275,6.141713,6.824125
773,0.08800000000000097,1.24075,1.364825,1.178713,1.302788,1.426863,1.612975,1.550938,1.73705,1.73705,1.9852,1.861125,1.73705,2.171313,2.357425,2.23335,2.4815,2.605575,2.915763,2.791688,3.039838,3.287988,3.536138,3.287988,3.660213,3.846325,4.280588,3.846325,4.404663,4.652813,5.397263,4.404663,5.21115,6.327825,7.072275,6.141713,6.762088
774,0.09200000000000097,1.178713,1.364825,1.178713,1.302788,1.4889,1.612975,1.550938,1.73705,1.799088,1.9852,1.923163,1.73705,2.109275,2.419463,2.23335,2.4815,2.605575,2.915763,2.72965,3.039838,3.22595,3.536138,3.287988,3.660213,3.846325,4.280588,3.846325,4.280588,4.590775,5.397263,4.4667,5.21115,6.265788,7.010238,6.079675,6.824125
775,0.09600000000000097,1.24075,1.364825,1.178713,1.302788,1.4889,1.675013,1.612975,1.73705,1.73705,1.923163,1.861125,1.73705,2.109275,2.419463,2.23335,2.4815,2.605575,2.915763,2.72965,2.9778,3.163913,3.536138,3.287988,3.660213,3.846325,4.280588,3.846325,4.342625,4.590775,5.397263,4.404663,5.087075,6.20375,6.9482,6.079675,6.824125
776,0.10000000000000098,1.178713,1.302788,1.116675,1.24075,1.4889,1.675013,1.612975,1.73705,1.799088,1.923163,1.861125,1.73705,2.171313,2.357425,2.23335,2.4815,2.605575,2.853725,2.667613,2.9778,3.163913,3.536138,3.287988,3.660213,3.846325,4.280588,3.846325,4.280588,4.528738,5.335225,4.404663,5.087075,6.141713,6.9482,6.017638,6.70005
777,0.10400000000000098,1.24075,1.364825,1.116675,1.24075,1.426863,1.675013,1.612975,1.73705,1.73705,1.923163,1.861125,1.73705,2.109275,2.357425,2.23335,2.4815,2.605575,2.9778,2.72965,2.9778,3.163913,3.4741,3.287988,3.598175,3.784288,4.21855,3.846325,4.280588,4.528738,5.335225,4.404663,5.087075,6.141713,6.9482,5.893563,6.70005
