,voltage,SW0_0,SW0_1,SW0_2,SW0_3,SW0_4,SW0_5,SW0_6,SW0_7,SW0_8,SW0_9,SW0_10,SW0_11,SW0_12,SW0_13,SW0_14,SW0_15,SW0_16,SW0_17,SW0_18,SW0_19,SW0_20,SW0_21,SW0_22,SW0_23,SW0_24,SW0_25,SW0_26,SW0_27,SW0_28,SW0_29,SW0_30,SW0_31,SW0_32,SW0_33,SW0_34,SW0_35,SW0_36,SW0_37,SW0_38,SW0_39,SW0_40,SW0_41,SW0_42,SW0_43,SW0_44,SW0_45,SW0_46,SW0_47,SW0_48,SW0_49,SW0_50,SW0_51,SW0_52,SW0_53,SW0_54,SW0_55,SW0_56,SW0_57,SW0_58,SW0_59,SW0_60,SW0_61,SW0_62,SW0_63,SW0_64,SW0_65,SW0_66,SW0_67,SW0_68,SW0_69,SW0_70,SW0_71,SW0_72,SW0_73,SW0_74,SW0_75,SW0_76,SW0_77,SW0_78,SW0_79
27,0.8919999999999999,-0.630997,-0.231157,-0.462315,-0.4998,-0.4998,-0.19992,-0.39984,-0.19992,-0.406087,-4.510695,-4.729357,-0.218662,-0.362355,-0.231157,-0.42483,-0.186113,-0.372225,-0.186113,-0.372225,-0.186113,-0.186113,-0.186113,-0.186113,-0.310188,-0.186113,-0.186113,-0.186113,-0.186113,-0.310188,-0.24815,-0.372225,-0.24815,-0.434263,-0.24815,-0.434263,-0.287385,-0.02499,-0.162435,-0.124075,-0.186113,-0.2499,-0.031237,-0.186113,-0.186113,-0.186113,-0.124075,-0.186113,-0.310188,-0.310188,-0.310188,-0.310188,-0.310188,-0.186113,-0.310188,-0.186113,-0.372225,-0.310188,-0.434263,-0.310188,-0.310188,-0.162435,-0.34986,-0.682413,-1.178713,-0.930563,-1.73705,-1.24075,-1.178713,-0.186113,-0.186113,-0.434263,-0.24815,-0.24815,-0.310188,-0.310188,-0.310188,-0.186113,-0.186113,-0.212415,-0.37485
28,0.8879999999999999,-0.593512,-0.231157,-0.487305,-0.47481,-0.47481,-0.206167,-0.393592,-0.193672,-0.39984,-4.52319,-4.735605,-0.17493,-0.418582,-0.231157,-0.42483,-0.186113,-0.372225,-0.310188,-0.434263,-0.186113,-0.186113,-0.186113,-0.24815,-0.310188,-0.186113,-0.186113,-0.24815,-0.24815,-0.372225,-0.186113,-0.372225,-0.186113,-0.372225,-0.24815,-0.372225,-0.281137,-0.02499,-0.162435,-0.186113,-0.186113,-0.2499,-0.031237,-0.24815,-0.186113,-0.186113,-0.124075,-0.186113,-0.310188,-0.310188,-0.310188,-0.310188,-0.310188,-0.124075,-0.310188,-0.186113,-0.372225,-0.310188,-0.434263,-0.310188,-0.310188,-0.218662,-0.393592,-0.682413,-1.178713,-0.930563,-1.73705,-1.24075,-1.178713,-0.186113,-0.24815,-0.434263,-0.24815,-0.186113,-0.434263,-0.24815,-0.310188,-0.186113,-0.186113,-0.17493,-0.437325
29,0.8839999999999999,-0.630997,-0.231157,-0.44982,-0.512295,-0.512295,-0.193672,-0.39984,-0.212415,-0.406087,-4.52319,-4.735605,-0.231157,-0.34986,-0.237405,-0.42483,-0.186113,-0.434263,-0.186113,-0.372225,-0.186113,-0.186113,-0.186113,-0.24815,-0.310188,-0.186113,-0.186113,-0.186113,-0.186113,-0.372225,-0.186113,-0.372225,-0.186113,-0.372225,-0.24815,-0.372225,-0.293632,-0.02499,-0.168682,-0.124075,-0.186113,-0.243652,-0.018742,-0.186113,-0.186113,-0.186113,-0.186113,-0.124075,-0.310188,-0.310188,-0.310188,-0.310188,-0.372225,-0.186113,-0.310188,-0.24815,-0.372225,-0.310188,-0.434263,-0.310188,-0.310188,-0.168682,-0.34986,-0.682413,-1.178713,-0.9926,-1.73705,-1.24075,-1.24075,-0.186113,-0.186113,-0.434263,-0.24815,-0.186113,-0.372225,-0.186113,-0.24815,-0.186113,-0.186113,-0.231157,-0.37485
30,0.8799999999999999,-0.593512,-0.218662,-0.487305,-0.47481,-0.47481,-0.206167,-0.39984,-0.212415,-0.412335,-4.52319,-4.7481,-0.193672,-0.387345,-0.237405,-0.431077,-0.186113,-0.372225,-0.186113,-0.434263,-0.186113,-0.186113,-0.24815,-0.24815,-0.310188,-0.186113,-0.24815,-0.186113,-0.186113,-0.372225,-0.186113,-0.434263,-0.186113,-0.372225,-0.24815,-0.372225,-0.287385,-0.02499,-0.168682,-0.124075,-0.186113,-0.243652,-0.02499,-0.186113,-0.186113,-0.186113,-0.186113,-0.186113,-0.310188,-0.310188,-0.310188,-0.310188,-0.372225,-0.186113,-0.310188,-0.186113,-0.372225,-0.310188,-0.4963,-0.310188,-0.310188,-0.218662,-0.393592,-0.620375,-1.116675,-0.9926,-1.73705,-1.302788,-1.178713,-0.24815,-0.24815,-0.372225,-0.24815,-0.310188,-0.372225,-0.186113,-0.24815,-0.186113,-0.24815,-0.187425,-0.412335
31,0.8759999999999999,-0.630997,-0.2499,-0.456067,-0.512295,-0.512295,-0.19992,-0.406087,-0.206167,-0.412335,-4.52319,-4.7481,-0.237405,-0.34986,-0.237405,-0.418582,-0.24815,-0.434263,-0.24815,-0.372225,-0.186113,-0.186113,-0.310188,-0.24815,-0.372225,-0.186113,-0.186113,-0.186113,-0.186113,-0.372225,-0.186113,-0.372225,-0.186113,-0.372225,-0.186113,-0.372225,-0.293632,-0.02499,-0.17493,-0.124075,-0.186113,-0.2499,-0.031237,-0.24815,-0.186113,-0.186113,-0.186113,-0.124075,-0.310188,-0.310188,-0.310188,-0.310188,-0.310188,-0.186113,-0.310188,-0.186113,-0.372225,-0.310188,-0.434263,-0.310188,-0.310188,-0.162435,-0.362355,-0.620375,-1.178713,-0.9926,-1.73705,-1.24075,-1.178713,-0.186113,-0.24815,-0.372225,-0.24815,-0.310188,-0.372225,-0.24815,-0.310188,-0.24815,-0.186113,-0.243652,-0.37485
32,0.8719999999999999,-0.587265,-0.218662,-0.493552,-0.481057,-0.481057,-0.206167,-0.39984,-0.206167,-0.418582,-4.541932,-4.7481,-0.181177,-0.39984,-0.237405,-0.42483,-0.310188,-0.434263,-0.186113,-0.434263,-0.186113,-0.186113,-0.24815,-0.186113,-0.24815,-0.186113,-0.186113,-0.186113,-0.186113,-0.372225,-0.186113,-0.372225,-0.186113,-0.372225,-0.24815,-0.434263,-0.287385,-0.02499,-0.168682,-0.124075,-0.186113,-0.243652,-0.02499,-0.24815,-0.186113,-0.124075,-0.186113,-0.186113,-0.310188,-0.310188,-0.310188,-0.310188,-0.372225,-0.186113,-0.310188,-0.186113,-0.372225,-0.310188,-0.434263,-0.310188,-0.310188,-0.193672,-0.387345,-0.682413,-1.178713,-0.930563,-1.73705,-1.24075,-1.178713,-0.24815,-0.24815,-0.372225,-0.186113,-0.24815,-0.372225,-0.24815,-0.24815,-0.186113,-0.24815,-0.14994,-0.406087
33,0.8679999999999999,-0.637245,-0.2499,-0.44982,-0.52479,-0.52479,-0.206167,-0.39984,-0.212415,-0.418582,-4.535685,-4.760595,-0.22491,-0.368602,-0.243652,-0.42483,-0.186113,-0.434263,-0.186113,-0.372225,-0.186113,-0.186113,-0.186113,-0.24815,-0.310188,-0.24815,-0.186113,-0.24815,-0.24815,-0.372225,-0.186113,-0.372225,-0.186113,-0.372225,-0.186113,-0.4963,-0.293632,-0.02499,-0.181177,-0.186113,-0.186113,-0.2499,-0.031237,-0.186113,-0.186113,-0.186113,-0.186113,-0.186113,-0.310188,-0.310188,-0.310188,-0.310188,-0.372225,-0.186113,-0.310188,-0.24815,-0.372225,-0.310188,-0.434263,-0.310188,-0.310188,-0.168682,-0.331117,-0.558338,-1.116675,-0.930563,-1.73705,-1.302788,-1.24075,-0.24815,-0.24815,-0.434263,-0.186113,-0.24815,-0.372225,-0.186113,-0.310188,-0.186113,-0.24815,-0.237405,-0.393592
34,0.8639999999999999,-0.587265,-0.22491,-0.493552,-0.481057,-0.481057,-0.212415,-0.39984,-0.206167,-0.418582,-4.541932,-4.754347,-0.187425,-0.418582,-0.243652,-0.42483,-0.24815,-0.434263,-0.186113,-0.434263,-0.186113,-0.24815,-0.186113,-0.24815,-0.310188,-0.186113,-0.186113,-0.186113,-0.24815,-0.372225,-0.186113,-0.310188,-0.186113,-0.372225,-0.186113,-0.434263,-0.287385,-0.02499,-0.168682,-0.124075,-0.186113,-0.243652,-0.031237,-0.186113,-0.24815,-0.186113,-0.186113,-0.186113,-0.372225,-0.310188,-0.310188,-0.310188,-0.372225,-0.186113,-0.310188,-0.186113,-0.434263,-0.372225,-0.372225,-0.372225,-0.310188,-0.231157,-0.412335,-0.620375,-1.178713,-0.9926,-1.73705,-1.302788,-1.178713,-0.24815,-0.24815,-0.372225,-0.186113,-0.24815,-0.434263,-0.186113,-0.24815,-0.24815,-0.24815,-0.17493,-0.412335
35,0.8599999999999999,-0.637245,-0.256147,-0.443572,-0.518542,-0.518542,-0.206167,-0.406087,-0.206167,-0.418582,-4.541932,-4.754347,-0.231157,-0.368602,-0.237405,-0.42483,-0.24815,-0.434263,-0.24815,-0.372225,-0.186113,-0.186113,-0.24815,-0.24815,-0.310188,-0.186113,-0.186113,-0.24815,-0.24815,-0.372225,-0.186113,-0.372225,-0.186113,-0.372225,-0.24815,-0.434263,-0.293632,-0.02499,-0.181177,-0.186113,-0.186113,-0.243652,-0.031237,-0.186113,-0.24815,-0.186113,-0.186113,-0.186113,-0.310188,-0.372225,-0.310188,-0.310188,-0.372225,-0.186113,-0.310188,-0.186113,-0.372225,-0.372225,-0.434263,-0.310188,-0.310188,-0.181177,-0.381097,-0.620375,-1.178713,-0.9926,-1.73705,-1.24075,-1.24075,-0.186113,-0.186113,-0.434263,-0.24815,-0.24815,-0.372225,-0.24815,-0.24815,-0.24815,-0.186113,-0.231157,-0.37485
36,0.8559999999999999,-0.59976,-0.212415,-0.506047,-0.493552,-0.493552,-0.212415,-0.406087,-0.206167,-0.42483,-4.554427,-4.760595,-0.156187,-0.418582,-0.2499,-0.42483,-0.186113,-0.434263,-0.24815,-0.434263,-0.186113,-0.24815,-0.24815,-0.24815,-0.310188,-0.186113,-0.186113,-0.186113,-0.186113,-0.434263,-0.186113,-0.310188,-0.186113,-0.372225,-0.24815,-0.434263,-0.287385,-0.02499,-0.17493,-0.186113,-0.186113,-0.237405,-0.02499,-0.186113,-0.24815,-0.186113,-0.186113,-0.186113,-0.310188,-0.372225,-0.310188,-0.372225,-0.372225,-0.186113,-0.310188,-0.24815,-0.372225,-0.372225,-0.4963,-0.310188,-0.310188,-0.22491,-0.387345,-0.620375,-1.116675,-0.930563,-1.73705,-1.24075,-1.178713,-0.24815,-0.24815,-0.434263,-0.186113,-0.24815,-0.372225,-0.24815,-0.310188,-0.24815,-0.186113,-0.17493,-0.406087
37,0.8519999999999999,-0.64974,-0.262395,-0.443572,-0.52479,-0.52479,-0.212415,-0.412335,-0.212415,-0.42483,-4.566922,-4.766842,-0.256147,-0.37485,-0.243652,-0.42483,-0.24815,-0.372225,-0.24815,-0.434263,-0.186113,-0.24815,-0.186113,-0.186113,-0.372225,-0.186113,-0.186113,-0.186113,-0.24815,-0.372225,-0.24815,-0.372225,-0.186113,-0.434263,-0.24815,-0.434263,-0.29988,-0.031237,-0.187425,-0.062038,-0.24815,-0.243652,-0.02499,-0.186113,-0.24815,-0.186113,-0.186113,-0.186113,-0.310188,-0.372225,-0.310188,-0.372225,-0.372225,-0.186113,-0.24815,-0.24815,-0.372225,-0.372225,-0.434263,-0.310188,-0.372225,-0.168682,-0.362355,-0.682413,-1.178713,-0.930563,-1.73705,-1.302788,-1.178713,-0.24815,-0.24815,-0.434263,-0.24815,-0.24815,-0.434263,-0.24815,-0.24815,-0.24815,-0.186113,-0.243652,-0.387345
38,0.8479999999999999,-0.593512,-0.22491,-0.512295,-0.4998,-0.4998,-0.212415,-0.406087,-0.212415,-0.42483,-4.560675,-4.779337,-0.17493,-0.412335,-0.243652,-0.431077,-0.186113,-0.434263,-0.186113,-0.434263,-0.24815,-0.24815,-0.24815,-0.24815,-0.24815,-0.186113,-0.186113,-0.186113,-0.186113,-0.372225,-0.186113,-0.372225,-0.186113,-0.434263,-0.24815,-0.434263,-0.293632,-0.02499,-0.17493,-0.124075,-0.24815,-0.243652,-0.02499,-0.186113,-0.186113,-0.186113,-0.124075,-0.186113,-0.310188,-0.310188,-0.372225,-0.310188,-0.372225,-0.186113,-0.372225,-0.186113,-0.372225,-0.372225,-0.434263,-0.310188,-0.310188,-0.22491,-0.393592,-0.682413,-1.178713,-0.930563,-1.73705,-1.24075,-1.24075,-0.24815,-0.24815,-0.372225,-0.186113,-0.24815,-0.372225,-0.24815,-0.24815,-0.24815,-0.24815,-0.193672,-0.42483
39,0.8439999999999999,-0.655987,-0.268642,-0.44982,-0.531037,-0.531037,-0.212415,-0.412335,-0.218662,-0.437325,-4.560675,-4.779337,-0.243652,-0.381097,-0.2499,-0.431077,-0.24815,-0.434263,-0.186113,-0.434263,-0.24815,-0.186113,-0.24815,-0.24815,-0.310188,-0.186113,-0.186113,-0.186113,-0.186113,-0.372225,-0.186113,-0.372225,-0.24815,-0.434263,-0.24815,-0.434263,-0.29988,-0.02499,-0.193672,-0.186113,-0.186113,-0.2499,-0.031237,-0.24815,-0.186113,-0.186113,-0.186113,-0.186113,-0.310188,-0.372225,-0.310188,-0.24815,-0.372225,-0.186113,-0.310188,-0.186113,-0.372225,-0.372225,-0.434263,-0.310188,-0.372225,-0.168682,-0.362355,-0.682413,-1.116675,-0.930563,-1.73705,-1.24075,-1.24075,-0.124075,-0.310188,-0.372225,-0.186113,-0.24815,-0.434263,-0.24815,-0.24815,-0.24815,-0.24815,-0.237405,-0.393592
40,0.8399999999999999,-0.606007,-0.218662,-0.506047,-0.493552,-0.493552,-0.218662,-0.412335,-0.212415,-0.431077,-4.566922,-4.785585,-0.162435,-0.412335,-0.243652,-0.431077,-0.24815,-0.434263,-0.24815,-0.434263,-0.186113,-0.186113,-0.310188,-0.24815,-0.310188,-0.186113,-0.186113,-0.186113,-0.24815,-0.372225,-0.186113,-0.372225,-0.186113,-0.434263,-0.24815,-0.434263,-0.293632,-0.02499,-0.187425,-0.124075,-0.186113,-0.243652,-0.02499,-0.186113,-0.24815,-0.186113,-0.186113,-0.186113,-0.310188,-0.372225,-0.310188,-0.372225,-0.434263,-0.186113,-0.310188,-0.24815,-0.372225,-0.372225,-0.4963,-0.310188,-0.372225,-0.231157,-0.39984,-0.682413,-1.178713,-0.9926,-1.73705,-1.24075,-1.178713,-0.24815,-0.186113,-0.434263,-0.186113,-0.24815,-0.372225,-0.24815,-0.24815,-0.24815,-0.24815,-0.181177,-0.39984
41,0.8359999999999999,-0.655987,-0.268642,-0.456067,-0.537285,-0.537285,-0.218662,-0.418582,-0.218662,-0.437325,-4.566922,-4.791832,-0.243652,-0.393592,-0.256147,-0.431077,-0.24815,-0.372225,-0.24815,-0.434263,-0.186113,-0.24815,-0.24815,-0.24815,-0.310188,-0.186113,-0.186113,-0.24815,-0.24815,-0.372225,-0.24815,-0.434263,-0.24815,-0.434263,-0.24815,-0.434263,-0.29988,-0.02499,-0.193672,-0.124075,-0.186113,-0.2499,-0.037485,-0.24815,-0.24815,-0.186113,-0.186113,-0.186113,-0.24815,-0.372225,-0.372225,-0.310188,-0.434263,-0.186113,-0.310188,-0.186113,-0.372225,-0.372225,-0.4963,-0.24815,-0.310188,-0.17493,-0.381097,-0.682413,-1.116675,-0.930563,-1.73705,-1.302788,-1.178713,-0.24815,-0.310188,-0.372225,-0.24815,-0.24815,-0.434263,-0.186113,-0.24815,-0.24815,-0.24815,-0.262395,-0.406087
42,0.8319999999999999,-0.612255,-0.218662,-0.512295,-0.512295,-0.512295,-0.218662,-0.412335,-0.22491,-0.437325,-4.579417,-4.791832,-0.181177,-0.418582,-0.2499,-0.431077,-0.24815,-0.434263,-0.186113,-0.434263,-0.24815,-0.24815,-0.24815,-0.24815,-0.310188,-0.186113,-0.24815,-0.24815,-0.24815,-0.310188,-0.186113,-0.372225,-0.24815,-0.434263,-0.24815,-0.434263,-0.29988,-0.018742,-0.187425,-0.124075,-0.186113,-0.237405,-0.031237,-0.24815,-0.24815,-0.186113,-0.186113,-0.186113,-0.372225,-0.372225,-0.372225,-0.310188,-0.434263,-0.186113,-0.372225,-0.186113,-0.372225,-0.372225,-0.434263,-0.372225,-0.310188,-0.22491,-0.37485,-0.682413,-1.24075,-0.9926,-1.675013,-1.302788,-1.178713,-0.24815,-0.186113,-0.372225,-0.24815,-0.310188,-0.372225,-0.24815,-0.24815,-0.24815,-0.186113,-0.181177,-0.412335
43,0.8279999999999998,-0.662235,-0.27489,-0.456067,-0.537285,-0.537285,-0.212415,-0.418582,-0.218662,-0.437325,-4.579417,-4.804327,-0.243652,-0.39984,-0.256147,-0.431077,-0.24815,-0.372225,-0.24815,-0.434263,-0.186113,-0.186113,-0.24815,-0.24815,-0.310188,-0.186113,-0.186113,-0.24815,-0.24815,-0.372225,-0.186113,-0.372225,-0.24815,-0.434263,-0.186113,-0.434263,-0.293632,-0.02499,-0.193672,-0.124075,-0.24815,-0.2499,-0.031237,-0.24815,-0.186113,-0.186113,-0.124075,-0.186113,-0.372225,-0.310188,-0.372225,-0.310188,-0.372225,-0.186113,-0.24815,-0.186113,-0.434263,-0.372225,-0.434263,-0.372225,-0.372225,-0.181177,-0.393592,-0.682413,-1.178713,-0.930563,-1.73705,-1.24075,-1.178713,-0.186113,-0.186113,-0.434263,-0.24815,-0.24815,-0.372225,-0.24815,-0.24815,-0.24815,-0.186113,-0.2499,-0.39984
44,0.8239999999999998,-0.618502,-0.22491,-0.52479,-0.518542,-0.518542,-0.22491,-0.42483,-0.218662,-0.437325,-4.591912,-4.804327,-0.181177,-0.418582,-0.256147,-0.443572,-0.24815,-0.434263,-0.24815,-0.434263,-0.24815,-0.24815,-0.24815,-0.24815,-0.372225,-0.186113,-0.186113,-0.24815,-0.24815,-0.372225,-0.24815,-0.372225,-0.24815,-0.434263,-0.24815,-0.434263,-0.293632,-0.02499,-0.193672,-0.186113,-0.24815,-0.243652,-0.031237,-0.24815,-0.24815,-0.186113,-0.186113,-0.186113,-0.310188,-0.372225,-0.310188,-0.24815,-0.372225,-0.124075,-0.310188,-0.24815,-0.372225,-0.372225,-0.434263,-0.310188,-0.372225,-0.231157,-0.381097,-0.682413,-1.24075,-0.9926,-1.73705,-1.24075,-1.24075,-0.24815,-0.186113,-0.434263,-0.24815,-0.310188,-0.434263,-0.24815,-0.24815,-0.24815,-0.24815,-0.193672,-0.406087
45,0.8199999999999998,-0.662235,-0.281137,-0.462315,-0.543532,-0.543532,-0.218662,-0.42483,-0.22491,-0.443572,-4.591912,-4.810575,-0.243652,-0.406087,-0.262395,-0.437325,-0.24815,-0.434263,-0.24815,-0.434263,-0.186113,-0.24815,-0.24815,-0.24815,-0.310188,-0.24815,-0.24815,-0.310188,-0.186113,-0.434263,-0.24815,-0.372225,-0.24815,-0.434263,-0.24815,-0.434263,-0.29988,-0.02499,-0.206167,-0.124075,-0.24815,-0.2499,-0.037485,-0.186113,-0.24815,-0.186113,-0.186113,-0.186113,-0.310188,-0.372225,-0.310188,-0.372225,-0.434263,-0.186113,-0.310188,-0.186113,-0.372225,-0.372225,-0.434263,-0.310188,-0.372225,-0.181177,-0.387345,-0.682413,-1.116675,-0.930563,-1.675013,-1.302788,-1.178713,-0.24815,-0.24815,-0.434263,-0.24815,-0.310188,-0.434263,-0.24815,-0.24815,-0.24815,-0.24815,-0.262395,-0.39984
46,0.8159999999999998,-0.630997,-0.22491,-0.52479,-0.518542,-0.518542,-0.22491,-0.42483,-0.218662,-0.443572,-4.59816,-4.816822,-0.181177,-0.42483,-0.256147,-0.443572,-0.186113,-0.434263,-0.24815,-0.434263,-0.24815,-0.24815,-0.24815,-0.24815,-0.372225,-0.24815,-0.186113,-0.24815,-0.24815,-0.434263,-0.186113,-0.372225,-0.186113,-0.372225,-0.24815,-0.434263,-0.293632,-0.02499,-0.193672,-0.186113,-0.186113,-0.237405,-0.02499,-0.24815,-0.24815,-0.186113,-0.186113,-0.186113,-0.310188,-0.372225,-0.372225,-0.372225,-0.434263,-0.186113,-0.372225,-0.186113,-0.434263,-0.372225,-0.4963,-0.310188,-0.372225,-0.231157,-0.412335,-0.620375,-1.178713,-0.9926,-1.73705,-1.302788,-1.178713,-0.24815,-0.24815,-0.434263,-0.24815,-0.310188,-0.434263,-0.24815,-0.24815,-0.24815,-0.24815,-0.181177,-0.39984
47,0.8119999999999998,-0.662235,-0.281137,-0.47481,-0.543532,-0.543532,-0.22491,-0.431077,-0.22491,-0.443572,-4.604407,-4.82307,-0.256147,-0.412335,-0.262395,-0.437325,-0.24815,-0.434263,-0.24815,-0.434263,-0.24815,-0.186113,-0.24815,-0.24815,-0.310188,-0.186113,-0.186113,-0.24815,-0.186113,-0.434263,-0.186113,-0.372225,-0.24815,-0.434263,-0.24815,-0.434263,-0.29988,-0.02499,-0.206167,-0.124075,-0.186113,-0.2499,-0.037485,-0.24815,-0.24815,-0.186113,-0.186113,-0.186113,-0.372225,-0.372225,-0.310188,-0.372225,-0.372225,-0.186113,-0.24815,-0.310188,-0.434263,-0.372225,-0.4963,-0.372225,-0.310188,-0.181177,-0.387345,-0.682413,-1.178713,-0.930563,-1.675013,-1.24075,-1.178713,-0.24815,-0.24815,-0.434263,-0.24815,-0.310188,-0.434263,-0.24815,-0.24815,-0.186113,-0.24815,-0.237405,-0.42483
48,0.8079999999999998,-0.630997,-0.237405,-0.52479,-0.52479,-0.52479,-0.218662,-0.437325,-0.22491,-0.44982,-4.604407,-4.82307,-0.19992,-0.412335,-0.256147,-0.443572,-0.24815,-0.434263,-0.24815,-0.434263,-0.124075,-0.24815,-0.24815,-0.24815,-0.310188,-0.186113,-0.186113,-0.186113,-0.24815,-0.434263,-0.186113,-0.434263,-0.24815,-0.434263,-0.24815,-0.434263,-0.306127,-0.02499,-0.19992,-0.124075,-0.186113,-0.237405,-0.02499,-0.24815,-0.24815,-0.186113,-0.24815,-0.186113,-0.372225,-0.372225,-0.372225,-0.310188,-0.434263,-0.186113,-0.372225,-0.186113,-0.434263,-0.372225,-0.4963,-0.372225,-0.372225,-0.231157,-0.39984,-0.620375,-1.178713,-0.930563,-1.73705,-1.24075,-1.178713,-0.24815,-0.186113,-0.434263,-0.24815,-0.310188,-0.434263,-0.24815,-0.24815,-0.24815,-0.24815,-0.19992,-0.412335
49,0.8039999999999998,-0.668482,-0.281137,-0.487305,-0.54978,-0.54978,-0.22491,-0.437325,-0.22491,-0.44982,-4.604407,-4.829317,-0.237405,-0.418582,-0.256147,-0.443572,-0.24815,-0.434263,-0.24815,-0.434263,-0.24815,-0.24815,-0.24815,-0.24815,-0.372225,-0.310188,-0.24815,-0.24815,-0.24815,-0.434263,-0.24815,-0.372225,-0.24815,-0.434263,-0.24815,-0.434263,-0.293632,-0.031237,-0.206167,-0.124075,-0.24815,-0.256147,-0.037485,-0.24815,-0.24815,-0.186113,-0.186113,-0.186113,-0.372225,-0.310188,-0.310188,-0.310188,-0.434263,-0.186113,-0.372225,-0.24815,-0.434263,-0.372225,-0.434263,-0.372225,-0.372225,-0.19992,-0.393592,-0.620375,-1.178713,-0.930563,-1.675013,-1.24075,-1.178713,-0.24815,-0.24815,-0.434263,-0.24815,-0.310188,-0.434263,-0.24815,-0.24815,-0.24815,-0.24815,-0.243652,-0.406087
50,0.7999999999999998,-0.643492,-0.243652,-0.537285,-0.537285,-0.537285,-0.22491,-0.437325,-0.22491,-0.44982,-4.616902,-4.829317,-0.19992,-0.418582,-0.262395,-0.443572,-0.24815,-0.4963,-0.24815,-0.434263,-0.186113,-0.24815,-0.24815,-0.24815,-0.372225,-0.24815,-0.186113,-0.24815,-0.24815,-0.372225,-0.186113,-0.372225,-0.24815,-0.4963,-0.24815,-0.4963,-0.29988,-0.02499,-0.19992,-0.124075,-0.186113,-0.243652,-0.02499,-0.24815,-0.24815,-0.186113,-0.124075,-0.124075,-0.372225,-0.310188,-0.372225,-0.372225,-0.434263,-0.186113,-0.372225,-0.24815,-0.434263,-0.372225,-0.4963,-0.372225,-0.372225,-0.231157,-0.393592,-0.620375,-1.178713,-0.930563,-1.73705,-1.24075,-1.24075,-0.24815,-0.24815,-0.372225,-0.24815,-0.310188,-0.372225,-0.24815,-0.310188,-0.24815,-0.186113,-0.212415,-0.42483
51,0.7959999999999998,-0.668482,-0.281137,-0.487305,-0.54978,-0.54978,-0.22491,-0.437325,-0.231157,-0.456067,-4.62315,-4.854307,-0.268642,-0.431077,-0.262395,-0.44982,-0.24815,-0.434263,-0.24815,-0.434263,-0.24815,-0.24815,-0.24815,-0.186113,-0.372225,-0.24815,-0.24815,-0.24815,-0.24815,-0.372225,-0.24815,-0.372225,-0.186113,-0.434263,-0.24815,-0.434263,-0.293632,-0.02499,-0.206167,-0.124075,-0.186113,-0.2499,-0.031237,-0.186113,-0.24815,-0.186113,-0.186113,-0.186113,-0.372225,-0.372225,-0.372225,-0.372225,-0.434263,-0.186113,-0.310188,-0.24815,-0.434263,-0.434263,-0.4963,-0.372225,-0.310188,-0.193672,-0.418582,-0.682413,-1.178713,-0.9926,-1.73705,-1.24075,-1.178713,-0.24815,-0.24815,-0.434263,-0.24815,-0.24815,-0.434263,-0.24815,-0.24815,-0.24815,-0.186113,-0.2499,-0.443572
52,0.7919999999999998,-0.64974,-0.2499,-0.531037,-0.537285,-0.537285,-0.231157,-0.443572,-0.22491,-0.456067,-4.629397,-4.841812,-0.22491,-0.412335,-0.262395,-0.44982,-0.24815,-0.434263,-0.24815,-0.4963,-0.24815,-0.24815,-0.24815,-0.24815,-0.310188,-0.24815,-0.24815,-0.24815,-0.24815,-0.434263,-0.24815,-0.372225,-0.310188,-0.4963,-0.24815,-0.434263,-0.29988,-0.031237,-0.193672,-0.124075,-0.24815,-0.243652,-0.02499,-0.24815,-0.24815,-0.186113,-0.186113,-0.24815,-0.310188,-0.372225,-0.372225,-0.372225,-0.434263,-0.186113,-0.310188,-0.24815,-0.434263,-0.434263,-0.4963,-0.310188,-0.372225,-0.243652,-0.381097,-0.620375,-1.24075,-0.9926,-1.73705,-1.302788,-1.178713,-0.24815,-0.24815,-0.434263,-0.24815,-0.24815,-0.434263,-0.24815,-0.24815,-0.24815,-0.24815,-0.218662,-0.393592
53,0.7879999999999998,-0.668482,-0.281137,-0.4998,-0.556027,-0.556027,-0.22491,-0.443572,-0.22491,-0.456067,-4.635645,-4.860555,-0.19992,-0.431077,-0.27489,-0.44982,-0.186113,-0.434263,-0.24815,-0.434263,-0.24815,-0.186113,-0.24815,-0.24815,-0.310188,-0.24815,-0.24815,-0.24815,-0.24815,-0.434263,-0.24815,-0.434263,-0.24815,-0.4963,-0.24815,-0.4963,-0.29988,-0.02499,-0.206167,-0.124075,-0.24815,-0.256147,-0.031237,-0.24815,-0.24815,-0.186113,-0.186113,-0.186113,-0.372225,-0.372225,-0.372225,-0.372225,-0.372225,-0.186113,-0.310188,-0.24815,-0.434263,-0.434263,-0.434263,-0.372225,-0.310188,-0.193672,-0.418582,-0.682413,-1.116675,-0.9926,-1.675013,-1.302788,-1.24075,-0.186113,-0.24815,-0.372225,-0.24815,-0.310188,-0.434263,-0.24815,-0.24815,-0.186113,-0.24815,-0.2499,-0.44982
