,voltage,Cu_500_ppb_0,Cu_500_ppb_1,Cu_500_ppb_2,Cu_500_ppb_3,Cu_500_ppb_4,Cu_500_ppb_5,Cu_500_ppb_6,Cu_500_ppb_7,Cu_1000_ppb_8,Cu_1000_ppb_9,Cu_1000_ppb_10,Cu_1000_ppb_11,Cu_1000_ppb_12,Cu_1000_ppb_13,Cu_1000_ppb_14,Cu_2000_ppb_15,Cu_2000_ppb_16,Cu_2000_ppb_17,Cu_2000_ppb_18,Cu_2000_ppb_19,Cu_2000_ppb_20,Cu_3000_ppb_21,Cu_3000_ppb_22
53,0.7879999999999998,-3.350025,-4.156513,-0.558338,-0.620375,-0.434263,-0.558338,-0.434263,-0.558338,-2.915763,-2.72965,-0.74445,-0.620375,-0.74445,-0.682413,-1.178713,-1.178713,-1.799088,-2.23335,-2.4815,-0.9926,-1.054638,-0.74445,-1.426863
54,0.7839999999999998,-3.350025,-4.156513,-0.558338,-0.682413,-0.434263,-0.558338,-0.434263,-0.558338,-2.9778,-2.72965,-0.74445,-0.620375,-0.74445,-0.682413,-1.116675,-1.178713,-1.73705,-2.23335,-2.419463,-0.930563,-0.9926,-0.74445,-1.426863
55,0.7799999999999998,-3.412063,-4.280588,-0.558338,-0.682413,-0.434263,-0.558338,-0.434263,-0.558338,-2.9778,-2.791688,-0.74445,-0.620375,-0.74445,-0.682413,-1.178713,-1.116675,-1.799088,-2.295388,-2.4815,-0.930563,-1.054638,-0.74445,-1.4889
56,0.7759999999999998,-3.287988,-4.156513,-0.558338,-0.682413,-0.4963,-0.558338,-0.434263,-0.4963,-2.915763,-2.791688,-0.74445,-0.620375,-0.74445,-0.682413,-1.116675,-1.178713,-1.73705,-2.23335,-2.4815,-0.930563,-0.9926,-0.74445,-1.426863
57,0.7719999999999998,-3.350025,-4.21855,-0.620375,-0.682413,-0.4963,-0.558338,-0.434263,-0.558338,-2.915763,-2.72965,-0.74445,-0.620375,-0.806488,-0.682413,-1.116675,-1.178713,-1.861125,-2.295388,-2.543538,-0.930563,-0.9926,-0.806488,-1.4889
58,0.7679999999999998,-3.412063,-4.21855,-0.558338,-0.682413,-0.434263,-0.558338,-0.434263,-0.558338,-2.9778,-2.791688,-0.74445,-0.682413,-0.74445,-0.682413,-1.116675,-1.24075,-1.799088,-2.23335,-2.4815,-0.930563,-1.054638,-0.74445,-1.426863
59,0.7639999999999998,-3.350025,-4.21855,-0.558338,-0.682413,-0.434263,-0.558338,-0.434263,-0.4963,-2.915763,-2.791688,-0.806488,-0.620375,-0.806488,-0.74445,-1.116675,-1.178713,-1.861125,-2.295388,-2.419463,-0.930563,-0.9926,-0.806488,-1.4889
60,0.7599999999999998,-3.412063,-4.156513,-0.558338,-0.682413,-0.434263,-0.558338,-0.4963,-0.558338,-2.9778,-2.791688,-0.806488,-0.620375,-0.806488,-0.682413,-1.178713,-1.178713,-1.799088,-2.295388,-2.4815,-0.930563,-1.116675,-0.806488,-1.4889
61,0.7559999999999998,-3.350025,-4.21855,-0.4963,-0.682413,-0.434263,-0.620375,-0.4963,-0.4963,-2.9778,-2.72965,-0.806488,-0.682413,-0.806488,-0.74445,-1.178713,-1.178713,-1.799088,-2.295388,-2.543538,-0.930563,-1.116675,-0.806488,-1.4889
62,0.7519999999999998,-3.412063,-4.21855,-0.620375,-0.682413,-0.4963,-0.620375,-0.4963,-0.620375,-2.9778,-2.72965,-0.74445,-0.682413,-0.806488,-0.74445,-1.178713,-1.24075,-1.861125,-2.295388,-2.543538,-0.930563,-1.054638,-0.806488,-1.4889
63,0.7479999999999998,-3.412063,-4.280588,-0.4963,-0.682413,-0.4963,-0.620375,-0.434263,-0.620375,-2.9778,-2.791688,-0.806488,-0.682413,-0.806488,-0.74445,-1.178713,-1.178713,-1.799088,-2.295388,-2.4815,-0.930563,-1.116675,-0.806488,-1.4889
64,0.7439999999999998,-3.4741,-4.21855,-0.620375,-0.682413,-0.4963,-0.620375,-0.4963,-0.558338,-2.9778,-2.72965,-0.806488,-0.682413,-0.806488,-0.74445,-1.178713,-1.178713,-1.861125,-2.295388,-2.543538,-0.9926,-1.054638,-0.806488,-1.4889
65,0.7399999999999998,-3.412063,-4.21855,-0.558338,-0.74445,-0.4963,-0.620375,-0.4963,-0.558338,-2.9778,-2.791688,-0.74445,-0.682413,-0.806488,-0.74445,-1.178713,-1.24075,-1.861125,-2.295388,-2.543538,-0.9926,-1.054638,-0.806488,-1.4889
66,0.7359999999999998,-3.350025,-4.280588,-0.558338,-0.682413,-0.4963,-0.620375,-0.434263,-0.620375,-2.9778,-2.791688,-0.806488,-0.682413,-0.868525,-0.74445,-1.116675,-1.24075,-1.861125,-2.295388,-2.605575,-0.930563,-1.116675,-0.868525,-1.4889
67,0.7319999999999998,-3.350025,-4.21855,-0.620375,-0.620375,-0.4963,-0.558338,-0.4963,-0.620375,-2.915763,-2.791688,-0.806488,-0.682413,-0.806488,-0.74445,-1.178713,-1.24075,-1.799088,-2.295388,-2.543538,-0.9926,-1.054638,-0.806488,-1.4889
68,0.7279999999999998,-3.412063,-4.21855,-0.620375,-0.74445,-0.4963,-0.620375,-0.4963,-0.558338,-3.039838,-2.791688,-0.806488,-0.682413,-0.868525,-0.74445,-1.178713,-1.178713,-1.923163,-2.23335,-2.543538,-0.9926,-1.116675,-0.868525,-1.550938
69,0.7239999999999998,-3.412063,-4.21855,-0.558338,-0.74445,-0.4963,-0.558338,-0.4963,-0.620375,-2.9778,-2.791688,-0.868525,-0.682413,-0.868525,-0.74445,-1.178713,-1.24075,-1.799088,-2.295388,-2.543538,-0.930563,-1.054638,-0.868525,-1.550938
70,0.7199999999999998,-3.350025,-4.280588,-0.620375,-0.74445,-0.4963,-0.620375,-0.4963,-0.558338,-2.9778,-2.791688,-0.806488,-0.682413,-0.806488,-0.74445,-1.178713,-1.24075,-1.923163,-2.357425,-2.543538,-0.9926,-1.116675,-0.806488,-1.550938
71,0.7159999999999997,-3.412063,-4.280588,-0.558338,-0.74445,-0.4963,-0.682413,-0.4963,-0.620375,-2.9778,-2.791688,-0.74445,-0.74445,-0.868525,-0.74445,-1.178713,-1.24075,-1.923163,-2.295388,-2.543538,-0.9926,-1.116675,-0.868525,-1.612975
72,0.7119999999999997,-3.4741,-4.280588,-0.620375,-0.682413,-0.4963,-0.682413,-0.4963,-0.558338,-2.915763,-2.791688,-0.806488,-0.74445,-0.806488,-0.74445,-1.24075,-1.24075,-1.861125,-2.295388,-2.543538,-0.9926,-1.116675,-0.806488,-1.550938
73,0.7079999999999997,-3.412063,-4.21855,-0.620375,-0.74445,-0.4963,-0.620375,-0.4963,-0.620375,-2.9778,-2.791688,-0.806488,-0.682413,-0.868525,-0.74445,-1.24075,-1.24075,-1.861125,-2.357425,-2.4815,-0.9926,-1.116675,-0.868525,-1.4889
74,0.7039999999999997,-3.412063,-4.21855,-0.620375,-0.74445,-0.4963,-0.620375,-0.4963,-0.620375,-2.9778,-2.791688,-0.806488,-0.682413,-0.868525,-0.806488,-1.178713,-1.302788,-1.923163,-2.295388,-2.543538,-0.9926,-1.116675,-0.868525,-1.4889
75,0.6999999999999997,-3.412063,-4.21855,-0.620375,-0.74445,-0.4963,-0.558338,-0.4963,-0.620375,-2.9778,-2.791688,-0.868525,-0.74445,-0.806488,-0.74445,-1.178713,-1.302788,-1.923163,-2.295388,-2.543538,-0.930563,-1.116675,-0.806488,-1.550938
76,0.6959999999999997,-3.350025,-4.280588,-0.620375,-0.74445,-0.4963,-0.682413,-0.4963,-0.620375,-3.039838,-2.791688,-0.868525,-0.682413,-0.806488,-0.806488,-1.24075,-1.302788,-1.923163,-2.295388,-2.543538,-0.9926,-1.116675,-0.806488,-1.612975
77,0.6919999999999997,-3.412063,-4.156513,-0.620375,-0.74445,-0.4963,-0.620375,-0.4963,-0.558338,-3.039838,-2.72965,-0.806488,-0.682413,-0.868525,-0.806488,-1.178713,-1.302788,-1.861125,-2.357425,-2.605575,-0.930563,-1.116675,-0.868525,-1.675013
78,0.6879999999999997,-3.412063,-4.21855,-0.620375,-0.682413,-0.4963,-0.620375,-0.4963,-0.620375,-2.9778,-2.791688,-0.868525,-0.682413,-0.806488,-0.74445,-1.24075,-1.302788,-1.861125,-2.295388,-2.543538,-0.9926,-1.116675,-0.806488,-1.612975
79,0.6839999999999997,-3.4741,-4.156513,-0.620375,-0.74445,-0.4963,-0.620375,-0.4963,-0.620375,-3.039838,-2.72965,-0.806488,-0.682413,-0.868525,-0.806488,-1.302788,-1.302788,-1.9852,-2.357425,-2.605575,-1.054638,-1.116675,-0.868525,-1.550938
80,0.6799999999999997,-3.412063,-4.156513,-0.620375,-0.74445,-0.4963,-0.682413,-0.4963,-0.620375,-3.039838,-2.72965,-0.806488,-0.74445,-0.868525,-0.806488,-1.24075,-1.24075,-1.861125,-2.295388,-2.543538,-1.054638,-1.116675,-0.868525,-1.612975
81,0.6759999999999997,-3.412063,-4.156513,-0.620375,-0.806488,-0.4963,-0.620375,-0.4963,-0.558338,-3.039838,-2.853725,-0.806488,-0.74445,-0.868525,-0.806488,-1.24075,-1.302788,-1.923163,-2.357425,-2.605575,-0.9926,-1.178713,-0.868525,-1.612975
82,0.6719999999999997,-3.412063,-4.094475,-0.620375,-0.74445,-0.558338,-0.620375,-0.4963,-0.620375,-2.9778,-2.72965,-0.868525,-0.74445,-0.868525,-0.806488,-1.24075,-1.302788,-1.923163,-2.295388,-2.605575,-0.9926,-1.178713,-0.868525,-1.612975
83,0.6679999999999997,-3.4741,-4.156513,-0.620375,-0.806488,-0.4963,-0.620375,-0.4963,-0.620375,-3.039838,-2.791688,-0.868525,-0.74445,-0.930563,-0.74445,-1.24075,-1.364825,-1.9852,-2.357425,-2.605575,-0.9926,-1.178713,-0.930563,-1.612975
84,0.6639999999999997,-3.412063,-4.094475,-0.620375,-0.806488,-0.558338,-0.682413,-0.558338,-0.682413,-3.039838,-2.791688,-0.806488,-0.74445,-0.806488,-0.74445,-1.24075,-1.24075,-1.9852,-2.295388,-2.605575,-0.9926,-1.178713,-0.806488,-1.612975
85,0.6599999999999997,-3.412063,-4.032438,-0.620375,-0.74445,-0.558338,-0.620375,-0.558338,-0.620375,-2.9778,-2.72965,-0.868525,-0.74445,-0.868525,-0.806488,-1.24075,-1.302788,-1.9852,-2.357425,-2.543538,-0.9926,-1.178713,-0.868525,-1.612975
86,0.6559999999999997,-3.4741,-4.032438,-0.620375,-0.74445,-0.4963,-0.682413,-0.558338,-0.620375,-2.9778,-2.791688,-0.930563,-0.74445,-0.930563,-0.868525,-1.24075,-1.302788,-2.047238,-2.295388,-2.605575,-1.054638,-1.178713,-0.930563,-1.612975
87,0.6519999999999997,-3.4741,-4.032438,-0.682413,-0.74445,-0.4963,-0.620375,-0.4963,-0.620375,-2.9778,-2.72965,-0.806488,-0.74445,-0.868525,-0.74445,-1.302788,-1.302788,-1.9852,-2.357425,-2.605575,-0.9926,-1.178713,-0.868525,-1.675013
88,0.6479999999999997,-3.4741,-4.032438,-0.682413,-0.74445,-0.4963,-0.620375,-0.558338,-0.620375,-3.039838,-2.791688,-0.868525,-0.74445,-0.930563,-0.868525,-1.302788,-1.364825,-2.047238,-2.357425,-2.605575,-1.054638,-1.178713,-0.930563,-1.675013
89,0.6439999999999997,-3.4741,-3.9704,-0.620375,-0.806488,-0.558338,-0.682413,-0.558338,-0.558338,-2.9778,-2.791688,-0.868525,-0.74445,-0.868525,-0.868525,-1.302788,-1.364825,-1.9852,-2.357425,-2.605575,-1.054638,-1.178713,-0.868525,-1.675013
90,0.6399999999999997,-3.4741,-3.9704,-0.558338,-0.806488,-0.558338,-0.620375,-0.4963,-0.682413,-2.9778,-2.791688,-0.806488,-0.806488,-0.868525,-0.868525,-1.24075,-1.364825,-2.047238,-2.357425,-2.605575,-1.054638,-1.24075,-0.868525,-1.675013
91,0.6359999999999997,-3.4741,-3.9704,-0.682413,-0.74445,-0.558338,-0.620375,-0.558338,-0.620375,-3.039838,-2.791688,-0.868525,-0.74445,-0.868525,-0.868525,-1.24075,-1.364825,-2.047238,-2.295388,-2.605575,-1.054638,-1.178713,-0.868525,-1.675013
92,0.6319999999999997,-3.4741,-3.908363,-0.682413,-0.74445,-0.558338,-0.620375,-0.558338,-0.682413,-3.039838,-2.791688,-0.868525,-0.74445,-0.930563,-0.868525,-1.24075,-1.364825,-1.9852,-2.295388,-2.667613,-1.116675,-1.24075,-0.930563,-1.675013
93,0.6279999999999997,-3.4741,-3.908363,-0.682413,-0.74445,-0.4963,-0.682413,-0.558338,-0.620375,-3.039838,-2.791688,-0.806488,-0.806488,-0.930563,-0.868525,-1.302788,-1.364825,-2.047238,-2.357425,-2.667613,-1.054638,-1.24075,-0.930563,-1.73705
94,0.6239999999999997,-3.4741,-3.846325,-0.620375,-0.806488,-0.558338,-0.620375,-0.558338,-0.620375,-3.039838,-2.791688,-0.868525,-0.806488,-0.930563,-0.868525,-1.302788,-1.364825,-2.109275,-2.295388,-2.605575,-1.054638,-1.178713,-0.930563,-1.73705
95,0.6199999999999997,-3.4741,-3.908363,-0.682413,-0.74445,-0.558338,-0.620375,-0.558338,-0.620375,-3.039838,-2.791688,-0.930563,-0.806488,-0.930563,-0.806488,-1.302788,-1.302788,-2.109275,-2.295388,-2.605575,-1.116675,-1.24075,-0.930563,-1.675013
96,0.6159999999999997,-3.4741,-3.846325,-0.620375,-0.806488,-0.558338,-0.620375,-0.558338,-0.620375,-3.039838,-2.791688,-0.868525,-0.806488,-0.868525,-0.930563,-1.302788,-1.426863,-2.109275,-2.295388,-2.605575,-1.054638,-1.178713,-0.868525,-1.675013
97,0.6119999999999997,-3.536138,-3.846325,-0.682413,-0.806488,-0.558338,-0.682413,-0.558338,-0.620375,-3.039838,-2.791688,-0.868525,-0.74445,-0.868525,-0.868525,-1.364825,-1.426863,-2.171313,-2.295388,-2.605575,-1.054638,-1.178713,-0.868525,-1.675013
98,0.6079999999999997,-3.4741,-3.784288,-0.620375,-0.806488,-0.558338,-0.682413,-0.558338,-0.682413,-3.039838,-2.791688,-0.868525,-0.806488,-0.930563,-0.930563,-1.302788,-1.364825,-2.109275,-2.357425,-2.605575,-1.054638,-1.178713,-0.930563,-1.675013
99,0.6039999999999996,-3.536138,-3.846325,-0.682413,-0.806488,-0.4963,-0.620375,-0.558338,-0.620375,-2.9778,-2.791688,-0.868525,-0.806488,-0.868525,-0.930563,-1.364825,-1.364825,-2.109275,-2.295388,-2.605575,-1.116675,-1.24075,-0.868525,-1.799088
100,0.5999999999999996,-3.598175,-3.784288,-0.682413,-0.806488,-0.558338,-0.74445,-0.558338,-0.620375,-2.9778,-2.791688,-0.868525,-0.806488,-0.930563,-0.868525,-1.364825,-1.364825,-2.109275,-2.295388,-2.667613,-1.116675,-1.24075,-0.930563,-1.675013
101,0.5959999999999996,-3.536138,-3.784288,-0.620375,-0.806488,-0.558338,-0.620375,-0.558338,-0.620375,-2.9778,-2.791688,-0.868525,-0.806488,-0.9926,-0.930563,-1.364825,-1.364825,-2.171313,-2.295388,-2.605575,-1.116675,-1.302788,-0.9926,-1.73705
102,0.5919999999999996,-3.598175,-3.784288,-0.682413,-0.806488,-0.558338,-0.682413,-0.558338,-0.620375,-3.039838,-2.791688,-0.868525,-0.806488,-0.9926,-0.868525,-1.364825,-1.426863,-2.23335,-2.357425,-2.667613,-1.116675,-1.24075,-0.9926,-1.73705
103,0.5879999999999996,-3.536138,-3.72225,-0.682413,-0.74445,-0.558338,-0.682413,-0.558338,-0.682413,-3.039838,-2.791688,-0.868525,-0.806488,-0.930563,-0.868525,-1.302788,-1.364825,-2.171313,-2.23335,-2.543538,-1.116675,-1.24075,-0.930563,-1.73705
104,0.5839999999999996,-3.536138,-3.72225,-0.682413,-0.806488,-0.558338,-0.682413,-0.558338,-0.682413,-3.039838,-2.791688,-0.868525,-0.806488,-0.930563,-0.868525,-1.364825,-1.426863,-2.23335,-2.295388,-2.605575,-1.116675,-1.24075,-0.930563,-1.73705
105,0.5799999999999996,-3.536138,-3.598175,-0.682413,-0.74445,-0.558338,-0.682413,-0.558338,-0.682413,-2.9778,-2.791688,-0.868525,-0.806488,-0.930563,-0.930563,-1.364825,-1.364825,-2.23335,-2.23335,-2.605575,-1.116675,-1.24075,-0.930563,-1.799088
106,0.5759999999999996,-3.536138,-3.598175,-0.682413,-0.806488,-0.4963,-0.682413,-0.558338,-0.682413,-2.9778,-2.853725,-0.868525,-0.806488,-0.930563,-0.868525,-1.426863,-1.426863,-2.23335,-2.295388,-2.667613,-1.116675,-1.24075,-0.930563,-1.799088
107,0.5719999999999996,-3.598175,-3.598175,-0.682413,-0.74445,-0.558338,-0.682413,-0.558338,-0.682413,-3.039838,-2.853725,-0.868525,-0.806488,-0.930563,-0.9926,-1.426863,-1.364825,-2.23335,-2.295388,-2.605575,-1.116675,-1.24075,-0.930563,-1.799088
108,0.5679999999999996,-3.598175,-3.536138,-0.682413,-0.868525,-0.558338,-0.682413,-0.620375,-0.682413,-3.039838,-2.791688,-0.868525,-0.868525,-0.930563,-0.930563,-1.364825,-1.364825,-2.295388,-2.357425,-2.667613,-1.116675,-1.24075,-0.930563,-1.73705
109,0.5639999999999996,-3.598175,-3.536138,-0.682413,-0.868525,-0.558338,-0.682413,-0.558338,-0.682413,-3.039838,-2.791688,-0.930563,-0.806488,-0.930563,-0.930563,-1.364825,-1.364825,-2.295388,-2.357425,-2.605575,-1.116675,-1.24075,-0.930563,-1.73705
110,0.5599999999999996,-3.598175,-3.4741,-0.682413,-0.806488,-0.558338,-0.682413,-0.4963,-0.682413,-3.101875,-2.791688,-0.930563,-0.806488,-0.930563,-0.930563,-1.364825,-1.426863,-2.357425,-2.295388,-2.667613,-1.178713,-1.302788,-0.930563,-1.799088
111,0.5559999999999996,-3.598175,-3.4741,-0.682413,-0.806488,-0.4963,-0.682413,-0.558338,-0.682413,-3.039838,-2.791688,-0.930563,-0.806488,-0.930563,-0.930563,-1.364825,-1.364825,-2.357425,-2.23335,-2.667613,-1.116675,-1.302788,-0.930563,-1.73705
112,0.5519999999999996,-3.598175,-3.4741,-0.682413,-0.868525,-0.558338,-0.682413,-0.620375,-0.682413,-3.039838,-2.791688,-0.930563,-0.806488,-0.930563,-0.930563,-1.426863,-1.426863,-2.357425,-2.357425,-2.667613,-1.178713,-1.302788,-0.930563,-1.799088
113,0.5479999999999996,-3.598175,-3.4741,-0.682413,-0.806488,-0.558338,-0.682413,-0.558338,-0.682413,-2.9778,-2.791688,-0.868525,-0.868525,-0.9926,-0.930563,-1.364825,-1.426863,-2.357425,-2.295388,-2.667613,-1.178713,-1.302788,-0.9926,-1.799088
114,0.5439999999999996,-3.660213,-3.4741,-0.74445,-0.806488,-0.4963,-0.682413,-0.620375,-0.682413,-3.039838,-2.791688,-0.868525,-0.806488,-0.9926,-0.9926,-1.426863,-1.4889,-2.295388,-2.295388,-2.667613,-1.116675,-1.24075,-0.9926,-1.799088
115,0.5399999999999996,-3.598175,-3.4741,-0.620375,-0.806488,-0.4963,-0.682413,-0.558338,-0.682413,-2.9778,-2.72965,-0.930563,-0.868525,-0.9926,-0.9926,-1.426863,-1.426863,-2.357425,-2.295388,-2.605575,-1.116675,-1.302788,-0.9926,-1.799088
116,0.5359999999999996,-3.598175,-3.4741,-0.74445,-0.806488,-0.558338,-0.682413,-0.558338,-0.682413,-3.039838,-2.853725,-0.930563,-0.806488,-0.9926,-0.9926,-1.426863,-1.4889,-2.419463,-2.295388,-2.72965,-1.116675,-1.302788,-0.9926,-1.799088
117,0.5319999999999996,-3.598175,-3.4741,-0.74445,-0.806488,-0.620375,-0.682413,-0.558338,-0.682413,-2.9778,-2.791688,-0.930563,-0.806488,-0.9926,-0.9926,-1.4889,-1.4889,-2.419463,-2.295388,-2.667613,-1.178713,-1.24075,-0.9926,-1.861125
118,0.5279999999999996,-3.660213,-3.4741,-0.74445,-0.806488,-0.558338,-0.74445,-0.558338,-0.682413,-2.9778,-2.791688,-0.930563,-0.806488,-0.930563,-0.9926,-1.4889,-1.4889,-2.419463,-2.23335,-2.72965,-1.116675,-1.24075,-0.930563,-1.799088
119,0.5239999999999996,-3.598175,-3.4741,-0.74445,-0.868525,-0.558338,-0.74445,-0.558338,-0.682413,-3.039838,-2.853725,-0.930563,-0.806488,-0.930563,-0.9926,-1.426863,-1.4889,-2.419463,-2.295388,-2.667613,-1.116675,-1.302788,-0.930563,-1.799088
120,0.5199999999999996,-3.598175,-3.4741,-0.682413,-0.806488,-0.620375,-0.74445,-0.620375,-0.682413,-2.9778,-2.791688,-0.868525,-0.806488,-0.930563,-0.9926,-1.426863,-1.426863,-2.4815,-2.295388,-2.667613,-1.116675,-1.302788,-0.930563,-1.861125
121,0.5159999999999996,-3.598175,-3.536138,-0.74445,-0.868525,-0.4963,-0.682413,-0.558338,-0.620375,-3.039838,-2.853725,-0.868525,-0.868525,-0.930563,-0.9926,-1.4889,-1.4889,-2.419463,-2.23335,-2.72965,-1.178713,-1.302788,-0.930563,-1.799088
122,0.5119999999999996,-3.660213,-3.4741,-0.74445,-0.806488,-0.4963,-0.74445,-0.558338,-0.682413,-2.9778,-2.791688,-0.868525,-0.806488,-0.9926,-1.054638,-1.4889,-1.426863,-2.4815,-2.23335,-2.667613,-1.178713,-1.364825,-0.9926,-1.861125
123,0.5079999999999996,-3.660213,-3.536138,-0.682413,-0.868525,-0.558338,-0.682413,-0.558338,-0.682413,-3.039838,-2.853725,-0.930563,-0.806488,-0.9926,-1.054638,-1.4889,-1.4889,-2.543538,-2.295388,-2.72965,-1.178713,-1.364825,-0.9926,-1.861125
124,0.5039999999999996,-3.598175,-3.536138,-0.74445,-0.868525,-0.558338,-0.74445,-0.620375,-0.74445,-2.9778,-2.853725,-0.930563,-0.806488,-0.9926,-1.054638,-1.426863,-1.426863,-2.543538,-2.23335,-2.667613,-1.178713,-1.302788,-0.9926,-1.861125
125,0.49999999999999956,-3.598175,-3.4741,-0.74445,-0.868525,-0.558338,-0.74445,-0.620375,-0.682413,-3.039838,-2.853725,-0.930563,-0.806488,-0.9926,-0.9926,-1.426863,-1.426863,-2.543538,-2.295388,-2.667613,-1.116675,-1.302788,-0.9926,-1.923163
126,0.49599999999999955,-3.598175,-3.536138,-0.74445,-0.806488,-0.558338,-0.74445,-0.558338,-0.682413,-3.039838,-2.853725,-0.930563,-0.806488,-0.9926,-1.054638,-1.550938,-1.4889,-2.605575,-2.23335,-2.667613,-1.178713,-1.302788,-0.9926,-1.861125
127,0.49199999999999955,-3.598175,-3.4741,-0.682413,-0.868525,-0.4963,-0.74445,-0.620375,-0.682413,-3.039838,-2.791688,-0.868525,-0.806488,-0.930563,-1.054638,-1.4889,-1.4889,-2.543538,-2.295388,-2.72965,-1.116675,-1.302788,-0.930563,-1.861125
128,0.48799999999999955,-3.598175,-3.412063,-0.74445,-0.868525,-0.558338,-0.74445,-0.558338,-0.682413,-2.9778,-2.791688,-0.930563,-0.806488,-0.930563,-1.116675,-1.4889,-1.4889,-2.605575,-2.295388,-2.667613,-1.178713,-1.302788,-0.930563,-1.861125
129,0.48399999999999954,-3.598175,-3.4741,-0.74445,-0.868525,-0.620375,-0.682413,-0.558338,-0.74445,-2.9778,-2.791688,-0.9926,-0.806488,-0.9926,-1.054638,-1.4889,-1.4889,-2.605575,-2.23335,-2.667613,-1.178713,-1.302788,-0.9926,-1.861125
130,0.47999999999999954,-3.536138,-3.412063,-0.682413,-0.806488,-0.558338,-0.74445,-0.558338,-0.682413,-2.9778,-2.853725,-0.930563,-0.806488,-1.054638,-1.054638,-1.4889,-1.4889,-2.605575,-2.23335,-2.72965,-1.178713,-1.302788,-1.054638,-1.861125
131,0.47599999999999953,-3.598175,-3.350025,-0.682413,-0.868525,-0.558338,-0.74445,-0.558338,-0.74445,-3.039838,-2.853725,-0.930563,-0.806488,-0.9926,-1.116675,-1.4889,-1.4889,-2.605575,-2.295388,-2.72965,-1.178713,-1.302788,-0.9926,-1.923163
132,0.47199999999999953,-3.598175,-3.412063,-0.682413,-0.868525,-0.558338,-0.74445,-0.558338,-0.74445,-2.915763,-2.853725,-0.868525,-0.806488,-0.9926,-1.054638,-1.4889,-1.426863,-2.667613,-2.23335,-2.667613,-1.178713,-1.302788,-0.9926,-1.923163
133,0.4679999999999995,-3.598175,-3.412063,-0.74445,-0.868525,-0.620375,-0.74445,-0.558338,-0.74445,-3.039838,-2.791688,-0.930563,-0.806488,-1.054638,-1.116675,-1.4889,-1.550938,-2.667613,-2.23335,-2.72965,-1.178713,-1.302788,-1.054638,-1.861125
134,0.4639999999999995,-3.598175,-3.536138,-0.682413,-0.868525,-0.558338,-0.682413,-0.620375,-0.74445,-2.9778,-2.791688,-0.930563,-0.868525,-0.9926,-1.116675,-1.4889,-1.426863,-2.667613,-2.23335,-2.667613,-1.178713,-1.302788,-0.9926,-1.861125
135,0.4599999999999995,-3.536138,-3.350025,-0.74445,-0.868525,-0.558338,-0.74445,-0.558338,-0.682413,-2.9778,-2.791688,-0.930563,-0.806488,-0.9926,-1.054638,-1.4889,-1.550938,-2.667613,-2.295388,-2.605575,-1.116675,-1.302788,-0.9926,-1.861125
136,0.4559999999999995,-3.536138,-3.350025,-0.682413,-0.868525,-0.558338,-0.74445,-0.558338,-0.682413,-2.9778,-2.791688,-0.930563,-0.868525,-0.9926,-1.116675,-1.4889,-1.4889,-2.667613,-2.23335,-2.667613,-1.178713,-1.364825,-0.9926,-1.861125
137,0.4519999999999995,-3.598175,-3.287988,-0.74445,-0.806488,-0.558338,-0.74445,-0.558338,-0.682413,-2.9778,-2.791688,-0.9926,-0.868525,-0.9926,-1.054638,-1.4889,-1.550938,-2.667613,-2.295388,-2.72965,-1.178713,-1.364825,-0.9926,-1.923163
138,0.4479999999999995,-3.536138,-3.350025,-0.74445,-0.868525,-0.558338,-0.74445,-0.558338,-0.74445,-2.9778,-2.791688,-0.930563,-0.868525,-0.9926,-1.178713,-1.550938,-1.4889,-2.605575,-2.23335,-2.667613,-1.24075,-1.364825,-0.9926,-1.861125
139,0.4439999999999995,-3.536138,-3.287988,-0.74445,-0.930563,-0.558338,-0.74445,-0.558338,-0.682413,-2.9778,-2.853725,-0.930563,-0.868525,-0.9926,-1.178713,-1.550938,-1.550938,-2.667613,-2.23335,-2.667613,-1.178713,-1.302788,-0.9926,-1.861125
140,0.4399999999999995,-3.536138,-3.287988,-0.74445,-0.868525,-0.558338,-0.74445,-0.558338,-0.74445,-2.9778,-2.791688,-0.930563,-0.868525,-0.9926,-1.116675,-1.426863,-1.4889,-2.605575,-2.23335,-2.667613,-1.178713,-1.302788,-0.9926,-1.861125
141,0.4359999999999995,-3.598175,-3.287988,-0.74445,-0.806488,-0.558338,-0.74445,-0.558338,-0.74445,-2.9778,-2.853725,-0.930563,-0.868525,-0.9926,-1.116675,-1.550938,-1.550938,-2.667613,-2.23335,-2.72965,-1.24075,-1.364825,-0.9926,-1.861125
142,0.4319999999999995,-3.536138,-3.287988,-0.682413,-0.868525,-0.558338,-0.74445,-0.558338,-0.682413,-2.9778,-2.72965,-0.930563,-0.868525,-0.9926,-1.116675,-1.550938,-1.4889,-2.667613,-2.23335,-2.667613,-1.178713,-1.364825,-0.9926,-1.861125
143,0.4279999999999995,-3.536138,-3.22595,-0.74445,-0.868525,-0.558338,-0.74445,-0.558338,-0.74445,-2.9778,-2.791688,-0.9926,-0.868525,-0.9926,-1.178713,-1.4889,-1.4889,-2.667613,-2.23335,-2.667613,-1.178713,-1.302788,-0.9926,-1.861125
